Date Time,output,DNI,DHI,GHI,Temperature,Wind Speed
16.01.2010 14:00:00,28.40,98.00,238.00,290.00,7.00,3.10
16.01.2010 15:00:00,10.63,1.00,138.00,138.00,7.00,2.70
16.01.2010 16:00:00,40.39,745.00,56.00,256.00,5.00,1.70
16.01.2010 17:00:00,12.98,458.00,27.00,69.00,3.00,0.80
16.01.2010 18:00:00,0.00,0.00,0.00,0.00,2.00,0.80
16.01.2010 19:00:00,0.00,0.00,0.00,0.00,1.00,1.00
16.01.2010 20:00:00,0.00,0.00,0.00,0.00,0.00,1.40
16.01.2010 21:00:00,0.00,0.00,0.00,0.00,-1.00,1.90
16.01.2010 22:00:00,0.00,0.00,0.00,0.00,-1.00,2.70
16.01.2010 23:00:00,0.00,0.00,0.00,0.00,-1.00,3.40
17.01.2010 00:00:00,0.00,0.00,0.00,0.00,-1.00,3.80
17.01.2010 01:00:00,0.00,0.00,0.00,0.00,-1.00,3.90
17.01.2010 02:00:00,0.00,0.00,0.00,0.00,-1.00,3.90
17.01.2010 03:00:00,0.00,0.00,0.00,0.00,-1.00,4.00
17.01.2010 04:00:00,0.00,0.00,0.00,0.00,0.00,4.00
17.01.2010 05:00:00,0.00,0.00,0.00,0.00,0.00,4.10
17.01.2010 06:00:00,0.00,0.00,0.00,0.00,0.00,4.00
17.01.2010 07:00:00,0.00,0.00,0.00,0.00,0.00,4.10
17.01.2010 08:00:00,8.74,176.00,39.00,59.00,1.00,4.10
17.01.2010 09:00:00,25.17,291.00,109.00,193.00,4.00,4.00
17.01.2010 10:00:00,37.49,310.00,177.00,310.00,7.00,3.90
17.01.2010 11:00:00,54.11,456.00,202.00,443.00,10.00,3.90
17.01.2010 12:00:00,67.13,643.00,167.00,539.00,12.00,4.10
17.01.2010 13:00:00,81.19,983.00,69.00,635.00,13.00,4.40
17.01.2010 14:00:00,74.49,958.00,65.00,565.00,13.00,4.70
17.01.2010 15:00:00,61.59,905.00,58.00,436.00,12.00,5.00
17.01.2010 16:00:00,41.58,784.00,48.00,262.00,9.00,4.40
17.01.2010 17:00:00,13.80,486.00,26.00,72.00,5.00,3.80
17.01.2010 18:00:00,0.00,0.00,0.00,0.00,3.00,4.00
17.01.2010 19:00:00,0.00,0.00,0.00,0.00,1.00,4.20
17.01.2010 20:00:00,0.00,0.00,0.00,0.00,0.00,4.10
17.01.2010 21:00:00,0.00,0.00,0.00,0.00,0.00,3.70
17.01.2010 22:00:00,0.00,0.00,0.00,0.00,-1.00,3.40
17.01.2010 23:00:00,0.00,0.00,0.00,0.00,-2.00,3.10
18.01.2010 00:00:00,0.00,0.00,0.00,0.00,-2.00,2.70
18.01.2010 01:00:00,0.00,0.00,0.00,0.00,-2.00,2.20
18.01.2010 02:00:00,0.00,0.00,0.00,0.00,-3.00,1.60
18.01.2010 03:00:00,0.00,0.00,0.00,0.00,-3.00,0.90
18.01.2010 04:00:00,0.00,0.00,0.00,0.00,-3.00,0.30
18.01.2010 05:00:00,0.00,0.00,0.00,0.00,-3.00,0.10
18.01.2010 06:00:00,0.00,0.00,0.00,0.00,-3.00,0.40
18.01.2010 07:00:00,0.00,0.00,0.00,0.00,-2.00,1.20
18.01.2010 08:00:00,16.51,484.00,33.00,87.00,-1.00,2.30
18.01.2010 09:00:00,5.70,0.00,79.00,79.00,0.00,3.00
18.01.2010 10:00:00,12.58,8.00,151.00,155.00,2.00,3.40
18.01.2010 11:00:00,27.22,76.00,239.00,280.00,4.00,3.80
18.01.2010 12:00:00,68.32,638.00,169.00,540.00,7.00,4.20
18.01.2010 13:00:00,82.44,986.00,69.00,640.00,10.00,4.40
18.01.2010 14:00:00,75.40,964.00,64.00,570.00,11.00,4.50
18.01.2010 15:00:00,61.88,910.00,58.00,441.00,11.00,4.00
18.01.2010 16:00:00,41.57,797.00,47.00,266.00,9.00,2.90
18.01.2010 17:00:00,14.31,504.00,26.00,76.00,6.00,2.50
18.01.2010 18:00:00,0.00,0.00,0.00,0.00,5.00,3.20
18.01.2010 19:00:00,0.00,0.00,0.00,0.00,4.00,3.80
18.01.2010 20:00:00,0.00,0.00,0.00,0.00,3.00,3.90
18.01.2010 21:00:00,0.00,0.00,0.00,0.00,3.00,4.00
18.01.2010 22:00:00,0.00,0.00,0.00,0.00,2.00,4.10
18.01.2010 23:00:00,0.00,0.00,0.00,0.00,1.00,4.00
19.01.2010 00:00:00,0.00,0.00,0.00,0.00,1.00,4.10
19.01.2010 01:00:00,0.00,0.00,0.00,0.00,1.00,4.20
19.01.2010 02:00:00,0.00,0.00,0.00,0.00,1.00,4.10
19.01.2010 03:00:00,0.00,0.00,0.00,0.00,1.00,4.10
19.01.2010 04:00:00,0.00,0.00,0.00,0.00,2.00,4.00
19.01.2010 05:00:00,0.00,0.00,0.00,0.00,2.00,3.70
19.01.2010 06:00:00,0.00,0.00,0.00,0.00,2.00,3.50
19.01.2010 07:00:00,0.00,0.00,0.00,0.00,3.00,3.60
19.01.2010 08:00:00,5.08,76.00,41.00,49.00,5.00,4.20
19.01.2010 09:00:00,17.58,137.00,119.00,159.00,8.00,4.60
19.01.2010 10:00:00,47.21,514.00,141.00,363.00,12.00,5.50
19.01.2010 11:00:00,75.53,960.00,66.00,577.00,15.00,6.30
19.01.2010 12:00:00,81.44,983.00,67.00,641.00,16.00,6.30
19.01.2010 13:00:00,80.82,975.00,69.00,637.00,16.00,6.10
19.01.2010 14:00:00,73.86,938.00,70.00,565.00,15.00,5.90
19.01.2010 15:00:00,60.35,873.00,65.00,436.00,14.00,5.40
19.01.2010 16:00:00,40.23,741.00,55.00,261.00,11.00,4.00
19.01.2010 17:00:00,13.01,439.00,29.00,74.00,8.00,2.60
19.01.2010 18:00:00,0.00,0.00,0.00,0.00,5.00,2.40
19.01.2010 19:00:00,0.00,0.00,0.00,0.00,4.00,2.30
19.01.2010 20:00:00,0.00,0.00,0.00,0.00,3.00,2.00
19.01.2010 21:00:00,0.00,0.00,0.00,0.00,2.00,1.80
19.01.2010 22:00:00,0.00,0.00,0.00,0.00,2.00,1.60
19.01.2010 23:00:00,0.00,0.00,0.00,0.00,1.00,1.40
20.01.2010 00:00:00,0.00,0.00,0.00,0.00,0.00,1.20
20.01.2010 01:00:00,0.00,0.00,0.00,0.00,0.00,1.10
20.01.2010 02:00:00,0.00,0.00,0.00,0.00,0.00,1.10
20.01.2010 03:00:00,0.00,0.00,0.00,0.00,0.00,1.40
20.01.2010 04:00:00,0.00,0.00,0.00,0.00,0.00,2.00
20.01.2010 05:00:00,0.00,0.00,0.00,0.00,0.00,2.60
20.01.2010 06:00:00,0.00,0.00,0.00,0.00,0.00,3.00
20.01.2010 07:00:00,0.00,0.00,0.00,0.00,0.00,3.40
20.01.2010 08:00:00,4.78,57.00,42.00,48.00,1.00,3.60
20.01.2010 09:00:00,17.38,123.00,120.00,156.00,2.00,3.90
20.01.2010 10:00:00,27.66,139.00,195.00,255.00,4.00,4.30
20.01.2010 11:00:00,74.72,886.00,86.00,559.00,7.00,4.90
20.01.2010 12:00:00,81.06,951.00,77.00,634.00,12.00,5.50
20.01.2010 13:00:00,59.83,483.00,223.00,505.00,15.00,5.90
20.01.2010 14:00:00,74.49,948.00,70.00,573.00,16.00,6.20
20.01.2010 15:00:00,61.40,900.00,62.00,447.00,16.00,5.80
20.01.2010 16:00:00,41.95,791.00,51.00,274.00,13.00,4.20
20.01.2010 17:00:00,14.94,517.00,28.00,82.00,9.00,2.90
20.01.2010 18:00:00,0.00,0.00,0.00,0.00,7.00,2.70
20.01.2010 19:00:00,0.00,0.00,0.00,0.00,6.00,2.70
20.01.2010 20:00:00,0.00,0.00,0.00,0.00,5.00,2.60
20.01.2010 21:00:00,0.00,0.00,0.00,0.00,4.00,2.60
20.01.2010 22:00:00,0.00,0.00,0.00,0.00,4.00,2.90
20.01.2010 23:00:00,0.00,0.00,0.00,0.00,4.00,3.60
21.01.2010 00:00:00,0.00,0.00,0.00,0.00,3.00,3.90
21.01.2010 01:00:00,0.00,0.00,0.00,0.00,3.00,4.20
21.01.2010 02:00:00,0.00,0.00,0.00,0.00,2.00,4.60
21.01.2010 03:00:00,0.00,0.00,0.00,0.00,1.00,5.00
21.01.2010 04:00:00,0.00,0.00,0.00,0.00,1.00,5.60
21.01.2010 05:00:00,0.00,0.00,0.00,0.00,1.00,6.00
21.01.2010 06:00:00,0.00,0.00,0.00,0.00,2.00,6.00
21.01.2010 07:00:00,0.00,0.00,0.00,0.00,2.00,6.00
21.01.2010 08:00:00,15.83,461.00,34.00,87.00,3.00,6.60
21.01.2010 09:00:00,43.77,757.00,58.00,279.00,5.00,7.90
21.01.2010 10:00:00,65.29,906.00,63.00,458.00,7.00,8.90
21.01.2010 11:00:00,78.79,969.00,66.00,586.00,9.00,9.30
21.01.2010 12:00:00,82.79,991.00,66.00,650.00,10.00,9.40
21.01.2010 13:00:00,82.78,982.00,69.00,646.00,10.00,9.30
21.01.2010 14:00:00,77.24,952.00,69.00,578.00,10.00,8.90
21.01.2010 15:00:00,63.89,905.00,61.00,451.00,9.00,8.20
21.01.2010 16:00:00,43.28,793.00,50.00,277.00,8.00,6.80
21.01.2010 17:00:00,15.28,510.00,29.00,84.00,6.00,5.10
21.01.2010 18:00:00,0.00,0.00,0.00,0.00,4.00,4.20
21.01.2010 19:00:00,0.00,0.00,0.00,0.00,3.00,3.90
21.01.2010 20:00:00,0.00,0.00,0.00,0.00,2.00,3.50
21.01.2010 21:00:00,0.00,0.00,0.00,0.00,1.00,2.90
21.01.2010 22:00:00,0.00,0.00,0.00,0.00,0.00,2.60
21.01.2010 23:00:00,0.00,0.00,0.00,0.00,0.00,2.50
22.01.2010 00:00:00,0.00,0.00,0.00,0.00,0.00,2.60
22.01.2010 01:00:00,0.00,0.00,0.00,0.00,-1.00,2.60
22.01.2010 02:00:00,0.00,0.00,0.00,0.00,-1.00,2.60
22.01.2010 03:00:00,0.00,0.00,0.00,0.00,-2.00,2.60
22.01.2010 04:00:00,0.00,0.00,0.00,0.00,-2.00,2.60
22.01.2010 05:00:00,0.00,0.00,0.00,0.00,-3.00,2.50
22.01.2010 06:00:00,0.00,0.00,0.00,0.00,-3.00,2.40
22.01.2010 07:00:00,0.00,0.00,0.00,0.00,-2.00,3.00
22.01.2010 08:00:00,17.32,531.00,32.00,94.00,0.00,3.40
22.01.2010 09:00:00,44.84,798.00,53.00,288.00,3.00,3.10
22.01.2010 10:00:00,63.80,906.00,65.00,462.00,6.00,2.70
22.01.2010 11:00:00,75.44,958.00,70.00,588.00,8.00,2.30
22.01.2010 12:00:00,80.56,988.00,68.00,654.00,10.00,2.00
22.01.2010 13:00:00,79.90,990.00,67.00,652.00,11.00,1.80
22.01.2010 14:00:00,73.70,970.00,63.00,584.00,11.00,1.70
22.01.2010 15:00:00,61.10,925.00,54.00,456.00,11.00,1.40
22.01.2010 16:00:00,41.80,822.00,44.00,282.00,10.00,0.80
22.01.2010 17:00:00,16.10,562.00,26.00,89.00,8.00,0.80
22.01.2010 18:00:00,0.00,0.00,0.00,0.00,5.00,1.20
22.01.2010 19:00:00,0.00,0.00,0.00,0.00,3.00,1.40
22.01.2010 20:00:00,0.00,0.00,0.00,0.00,2.00,1.60
22.01.2010 21:00:00,0.00,0.00,0.00,0.00,1.00,1.70
22.01.2010 22:00:00,0.00,0.00,0.00,0.00,0.00,1.80
22.01.2010 23:00:00,0.00,0.00,0.00,0.00,0.00,1.80
23.01.2010 00:00:00,0.00,0.00,0.00,0.00,0.00,1.80
23.01.2010 01:00:00,0.00,0.00,0.00,0.00,-1.00,1.80
23.01.2010 02:00:00,0.00,0.00,0.00,0.00,-1.00,1.80
23.01.2010 03:00:00,0.00,0.00,0.00,0.00,-1.00,1.90
23.01.2010 04:00:00,0.00,0.00,0.00,0.00,-1.00,1.90
23.01.2010 05:00:00,0.00,0.00,0.00,0.00,-2.00,1.80
23.01.2010 06:00:00,0.00,0.00,0.00,0.00,-2.00,1.80
23.01.2010 07:00:00,0.00,0.00,0.00,0.00,-1.00,2.50
23.01.2010 08:00:00,17.26,534.00,31.00,95.00,1.00,3.30
23.01.2010 09:00:00,44.72,797.00,53.00,289.00,4.00,3.40
23.01.2010 10:00:00,64.00,908.00,63.00,464.00,8.00,4.00
23.01.2010 11:00:00,76.72,962.00,69.00,591.00,11.00,4.80
23.01.2010 12:00:00,82.46,988.00,70.00,658.00,14.00,5.10
23.01.2010 13:00:00,81.84,989.00,70.00,658.00,16.00,5.10
23.01.2010 14:00:00,75.14,970.00,66.00,592.00,17.00,5.00
23.01.2010 15:00:00,24.42,111.00,196.00,244.00,17.00,4.00
23.01.2010 16:00:00,15.45,103.00,121.00,152.00,13.00,2.70
23.01.2010 17:00:00,4.15,57.00,41.00,48.00,10.00,2.30
23.01.2010 18:00:00,0.00,0.00,0.00,0.00,8.00,2.60
23.01.2010 19:00:00,0.00,0.00,0.00,0.00,6.00,2.80
23.01.2010 20:00:00,0.00,0.00,0.00,0.00,5.00,3.00
23.01.2010 21:00:00,0.00,0.00,0.00,0.00,5.00,3.10
23.01.2010 22:00:00,0.00,0.00,0.00,0.00,4.00,3.10
23.01.2010 23:00:00,0.00,0.00,0.00,0.00,3.00,3.10
24.01.2010 00:00:00,0.00,0.00,0.00,0.00,2.00,3.10
24.01.2010 01:00:00,0.00,0.00,0.00,0.00,1.00,2.90
24.01.2010 02:00:00,0.00,0.00,0.00,0.00,1.00,2.50
24.01.2010 03:00:00,0.00,0.00,0.00,0.00,1.00,2.30
24.01.2010 04:00:00,0.00,0.00,0.00,0.00,1.00,2.10
24.01.2010 05:00:00,0.00,0.00,0.00,0.00,1.00,2.10
24.01.2010 06:00:00,0.00,0.00,0.00,0.00,1.00,2.20
24.01.2010 07:00:00,0.00,0.00,0.00,0.00,2.00,2.50
24.01.2010 08:00:00,13.07,347.00,39.00,81.00,5.00,3.40
24.01.2010 09:00:00,35.87,569.00,77.00,247.00,9.00,3.90
24.01.2010 10:00:00,53.41,669.00,106.00,403.00,13.00,4.00
24.01.2010 11:00:00,50.06,394.00,227.00,442.00,16.00,4.90
24.01.2010 12:00:00,50.98,331.00,271.00,470.00,19.00,6.00
24.01.2010 13:00:00,52.21,359.00,265.00,480.00,21.00,6.70
24.01.2010 14:00:00,58.88,598.00,166.00,492.00,22.00,6.80
24.01.2010 15:00:00,62.20,924.00,62.00,470.00,21.00,6.10
24.01.2010 16:00:00,43.24,820.00,51.00,294.00,17.00,4.70
24.01.2010 17:00:00,16.68,565.00,30.00,97.00,13.00,4.20
24.01.2010 18:00:00,0.00,0.00,0.00,0.00,12.00,4.90
24.01.2010 19:00:00,0.00,0.00,0.00,0.00,11.00,5.60
24.01.2010 20:00:00,0.00,0.00,0.00,0.00,11.00,6.30
24.01.2010 21:00:00,0.00,0.00,0.00,0.00,10.00,6.50
24.01.2010 22:00:00,0.00,0.00,0.00,0.00,9.00,5.80
24.01.2010 23:00:00,0.00,0.00,0.00,0.00,7.00,5.10
25.01.2010 00:00:00,0.00,0.00,0.00,0.00,6.00,5.00
25.01.2010 01:00:00,0.00,0.00,0.00,0.00,5.00,5.00
25.01.2010 02:00:00,0.00,0.00,0.00,0.00,4.00,5.10
25.01.2010 03:00:00,0.00,0.00,0.00,0.00,3.00,5.00
25.01.2010 04:00:00,0.00,0.00,0.00,0.00,2.00,4.70
25.01.2010 05:00:00,0.00,0.00,0.00,0.00,2.00,4.30
25.01.2010 06:00:00,0.00,0.00,0.00,0.00,1.00,3.90
25.01.2010 07:00:00,0.00,0.00,0.00,0.00,2.00,4.00
25.01.2010 08:00:00,16.30,476.00,36.00,94.00,4.00,4.20
25.01.2010 09:00:00,35.10,531.00,83.00,243.00,6.00,4.40
25.01.2010 10:00:00,63.30,869.00,75.00,463.00,9.00,4.40
25.01.2010 11:00:00,74.91,924.00,82.00,590.00,11.00,3.80
25.01.2010 12:00:00,65.71,609.00,188.00,555.00,12.00,2.90
25.01.2010 13:00:00,79.19,958.00,80.00,657.00,13.00,2.20
25.01.2010 14:00:00,57.37,559.00,179.00,486.00,13.00,1.70
25.01.2010 15:00:00,50.66,631.00,116.00,398.00,13.00,1.40
25.01.2010 16:00:00,33.61,522.00,90.00,246.00,11.00,1.00
25.01.2010 17:00:00,11.62,305.00,42.00,79.00,8.00,1.00
25.01.2010 18:00:00,0.00,0.00,0.00,0.00,7.00,1.50
25.01.2010 19:00:00,0.00,0.00,0.00,0.00,6.00,2.30
25.01.2010 20:00:00,0.00,0.00,0.00,0.00,6.00,3.40
25.01.2010 21:00:00,0.00,0.00,0.00,0.00,5.00,4.60
25.01.2010 22:00:00,0.00,0.00,0.00,0.00,3.00,5.20
25.01.2010 23:00:00,0.00,0.00,0.00,0.00,2.00,5.40
26.01.2010 00:00:00,0.00,0.00,0.00,0.00,1.00,5.30
26.01.2010 01:00:00,0.00,0.00,0.00,0.00,1.00,5.10
26.01.2010 02:00:00,0.00,0.00,0.00,0.00,1.00,4.80
26.01.2010 03:00:00,0.00,0.00,0.00,0.00,1.00,4.10
26.01.2010 04:00:00,0.00,0.00,0.00,0.00,1.00,3.40
26.01.2010 05:00:00,0.00,0.00,0.00,0.00,1.00,3.20
26.01.2010 06:00:00,0.00,0.00,0.00,0.00,0.00,3.30
26.01.2010 07:00:00,0.00,0.00,0.00,0.00,0.00,3.40
26.01.2010 08:00:00,6.66,100.00,49.00,61.00,1.00,3.90
26.01.2010 09:00:00,24.09,244.00,120.00,194.00,2.00,4.40
26.01.2010 10:00:00,48.48,492.00,153.00,374.00,3.00,4.50
26.01.2010 11:00:00,49.21,332.00,242.00,425.00,4.00,4.50
26.01.2010 12:00:00,40.40,155.00,294.00,388.00,5.00,4.30
26.01.2010 13:00:00,38.07,130.00,293.00,372.00,6.00,4.00
26.01.2010 14:00:00,54.21,425.00,221.00,456.00,7.00,3.60
26.01.2010 15:00:00,34.90,243.00,197.00,306.00,7.00,3.00
26.01.2010 16:00:00,22.45,208.00,128.00,192.00,6.00,2.00
26.01.2010 17:00:00,7.48,135.00,47.00,64.00,3.00,1.20
26.01.2010 18:00:00,0.00,0.00,0.00,0.00,2.00,1.20
26.01.2010 19:00:00,0.00,0.00,0.00,0.00,1.00,1.20
26.01.2010 20:00:00,0.00,0.00,0.00,0.00,1.00,1.20
26.01.2010 21:00:00,0.00,0.00,0.00,0.00,0.00,1.20
26.01.2010 22:00:00,0.00,0.00,0.00,0.00,0.00,1.20
26.01.2010 23:00:00,0.00,0.00,0.00,0.00,0.00,1.20
27.01.2010 00:00:00,0.00,0.00,0.00,0.00,-1.00,1.30
27.01.2010 01:00:00,0.00,0.00,0.00,0.00,-2.00,1.40
27.01.2010 02:00:00,0.00,0.00,0.00,0.00,-2.00,1.50
27.01.2010 03:00:00,0.00,0.00,0.00,0.00,-2.00,1.60
27.01.2010 04:00:00,0.00,0.00,0.00,0.00,-2.00,1.70
27.01.2010 05:00:00,0.00,0.00,0.00,0.00,-3.00,1.70
27.01.2010 06:00:00,0.00,0.00,0.00,0.00,-3.00,1.70
27.01.2010 07:00:00,0.00,0.00,0.00,0.00,-1.00,2.40
27.01.2010 08:00:00,18.56,581.00,31.00,105.00,1.00,3.00
27.01.2010 09:00:00,45.87,831.00,51.00,305.00,4.00,3.40
27.01.2010 10:00:00,65.77,933.00,61.00,482.00,7.00,4.10
27.01.2010 11:00:00,78.58,981.00,67.00,611.00,9.00,4.60
27.01.2010 12:00:00,82.79,1005.00,67.00,678.00,11.00,4.80
27.01.2010 13:00:00,82.78,1005.00,66.00,678.00,12.00,4.80
27.01.2010 14:00:00,77.62,984.00,64.00,610.00,12.00,4.60
27.01.2010 15:00:00,64.33,935.00,58.00,482.00,12.00,4.00
27.01.2010 16:00:00,44.39,836.00,48.00,305.00,10.00,2.50
27.01.2010 17:00:00,18.19,594.00,30.00,106.00,6.00,1.60
27.01.2010 18:00:00,0.00,0.00,0.00,0.00,4.00,1.70
27.01.2010 19:00:00,0.00,0.00,0.00,0.00,3.00,1.90
27.01.2010 20:00:00,0.00,0.00,0.00,0.00,2.00,2.10
27.01.2010 21:00:00,0.00,0.00,0.00,0.00,2.00,2.40
27.01.2010 22:00:00,0.00,0.00,0.00,0.00,2.00,2.70
27.01.2010 23:00:00,0.00,0.00,0.00,0.00,1.00,3.00
28.01.2010 00:00:00,0.00,0.00,0.00,0.00,1.00,3.10
28.01.2010 01:00:00,0.00,0.00,0.00,0.00,1.00,3.20
28.01.2010 02:00:00,0.00,0.00,0.00,0.00,1.00,3.10
28.01.2010 03:00:00,0.00,0.00,0.00,0.00,0.00,3.10
28.01.2010 04:00:00,0.00,0.00,0.00,0.00,0.00,3.00
28.01.2010 05:00:00,0.00,0.00,0.00,0.00,0.00,2.90
28.01.2010 06:00:00,0.00,0.00,0.00,0.00,0.00,2.60
28.01.2010 07:00:00,0.00,0.00,0.00,0.00,1.00,3.00
28.01.2010 08:00:00,18.46,599.00,28.00,105.00,4.00,3.60
28.01.2010 09:00:00,44.79,837.00,45.00,303.00,8.00,3.20
28.01.2010 10:00:00,62.87,935.00,55.00,480.00,12.00,2.10
28.01.2010 11:00:00,72.13,981.00,60.00,608.00,15.00,0.90
28.01.2010 12:00:00,76.12,1003.00,60.00,674.00,17.00,0.60
28.01.2010 13:00:00,77.60,1003.00,60.00,674.00,18.00,1.30
28.01.2010 14:00:00,73.10,983.00,58.00,608.00,18.00,2.00
28.01.2010 15:00:00,61.48,943.00,49.00,480.00,17.00,2.00
28.01.2010 16:00:00,43.16,849.00,42.00,305.00,15.00,1.50
28.01.2010 17:00:00,18.14,620.00,27.00,109.00,11.00,1.30
28.01.2010 18:00:00,0.00,0.00,0.00,0.00,9.00,1.50
28.01.2010 19:00:00,0.00,0.00,0.00,0.00,7.00,1.70
28.01.2010 20:00:00,0.00,0.00,0.00,0.00,6.00,1.90
28.01.2010 21:00:00,0.00,0.00,0.00,0.00,6.00,2.10
28.01.2010 22:00:00,0.00,0.00,0.00,0.00,5.00,2.50
28.01.2010 23:00:00,0.00,0.00,0.00,0.00,5.00,2.80
29.01.2010 00:00:00,0.00,0.00,0.00,0.00,4.00,3.00
29.01.2010 01:00:00,0.00,0.00,0.00,0.00,3.00,2.90
29.01.2010 02:00:00,0.00,0.00,0.00,0.00,3.00,2.90
29.01.2010 03:00:00,0.00,0.00,0.00,0.00,2.00,3.00
29.01.2010 04:00:00,0.00,0.00,0.00,0.00,2.00,3.30
29.01.2010 05:00:00,0.00,0.00,0.00,0.00,2.00,3.40
29.01.2010 06:00:00,0.00,0.00,0.00,0.00,2.00,3.70
29.01.2010 07:00:00,0.00,0.00,0.00,0.00,4.00,4.60
29.01.2010 08:00:00,18.61,595.00,30.00,109.00,6.00,5.30
29.01.2010 09:00:00,45.43,841.00,48.00,310.00,10.00,5.30
29.01.2010 10:00:00,64.74,943.00,57.00,489.00,15.00,5.90
29.01.2010 11:00:00,77.15,992.00,63.00,620.00,19.00,6.90
29.01.2010 12:00:00,82.79,1013.00,64.00,688.00,21.00,7.50
29.01.2010 13:00:00,82.64,1007.00,66.00,686.00,22.00,7.70
29.01.2010 14:00:00,75.82,982.00,65.00,618.00,23.00,7.70
29.01.2010 15:00:00,63.11,938.00,57.00,489.00,22.00,6.80
29.01.2010 16:00:00,43.94,838.00,48.00,311.00,18.00,4.80
29.01.2010 17:00:00,18.10,596.00,31.00,112.00,14.00,3.30
29.01.2010 18:00:00,0.00,0.00,0.00,0.00,11.00,2.90
29.01.2010 19:00:00,0.00,0.00,0.00,0.00,10.00,2.80
29.01.2010 20:00:00,0.00,0.00,0.00,0.00,9.00,2.50
29.01.2010 21:00:00,0.00,0.00,0.00,0.00,7.00,2.10
29.01.2010 22:00:00,0.00,0.00,0.00,0.00,6.00,1.80
29.01.2010 23:00:00,0.00,0.00,0.00,0.00,6.00,1.70
30.01.2010 00:00:00,0.00,0.00,0.00,0.00,6.00,1.60
30.01.2010 01:00:00,0.00,0.00,0.00,0.00,5.00,1.50
30.01.2010 02:00:00,0.00,0.00,0.00,0.00,4.00,1.50
30.01.2010 03:00:00,0.00,0.00,0.00,0.00,4.00,1.60
30.01.2010 04:00:00,0.00,0.00,0.00,0.00,3.00,1.80
30.01.2010 05:00:00,0.00,0.00,0.00,0.00,3.00,2.00
30.01.2010 06:00:00,0.00,0.00,0.00,0.00,3.00,2.50
30.01.2010 07:00:00,0.00,0.00,0.00,0.00,5.00,3.30
30.01.2010 08:00:00,18.11,578.00,32.00,110.00,9.00,4.30
30.01.2010 09:00:00,44.37,826.00,51.00,310.00,13.00,4.30
30.01.2010 10:00:00,63.24,928.00,60.00,488.00,17.00,4.50
30.01.2010 11:00:00,75.23,977.00,64.00,616.00,21.00,5.60
30.01.2010 12:00:00,81.50,1002.00,63.00,684.00,22.00,6.20
30.01.2010 13:00:00,81.30,1000.00,64.00,684.00,23.00,6.50
30.01.2010 14:00:00,75.06,976.00,63.00,617.00,23.00,6.70
30.01.2010 15:00:00,62.62,934.00,55.00,489.00,22.00,6.10
30.01.2010 16:00:00,43.50,836.00,47.00,313.00,20.00,4.80
30.01.2010 17:00:00,17.93,586.00,32.00,114.00,16.00,4.10
30.01.2010 18:00:00,0.00,0.00,0.00,0.00,14.00,4.80
30.01.2010 19:00:00,0.00,0.00,0.00,0.00,13.00,5.40
30.01.2010 20:00:00,0.00,0.00,0.00,0.00,12.00,5.40
30.01.2010 21:00:00,0.00,0.00,0.00,0.00,11.00,5.40
30.01.2010 22:00:00,0.00,0.00,0.00,0.00,10.00,5.50
30.01.2010 23:00:00,0.00,0.00,0.00,0.00,9.00,5.40
31.01.2010 00:00:00,0.00,0.00,0.00,0.00,9.00,5.10
31.01.2010 01:00:00,0.00,0.00,0.00,0.00,8.00,4.90
31.01.2010 02:00:00,0.00,0.00,0.00,0.00,7.00,4.60
31.01.2010 03:00:00,0.00,0.00,0.00,0.00,7.00,4.30
31.01.2010 04:00:00,0.00,0.00,0.00,0.00,7.00,4.20
31.01.2010 05:00:00,0.00,0.00,0.00,0.00,7.00,4.10
31.01.2010 06:00:00,0.00,0.00,0.00,0.00,6.00,3.80
31.01.2010 07:00:00,0.00,0.00,0.00,0.00,7.00,3.90
31.01.2010 08:00:00,17.36,545.00,33.00,108.00,9.00,4.30
31.01.2010 09:00:00,43.76,785.00,55.00,304.00,10.00,4.40
31.01.2010 10:00:00,62.58,887.00,67.00,479.00,12.00,4.00
31.01.2010 11:00:00,74.36,936.00,74.00,606.00,14.00,3.50
31.01.2010 12:00:00,79.90,958.00,77.00,674.00,16.00,3.40
31.01.2010 13:00:00,79.54,954.00,79.00,674.00,17.00,3.40
31.01.2010 14:00:00,72.83,931.00,77.00,609.00,18.00,2.90
31.01.2010 15:00:00,60.23,892.00,67.00,485.00,18.00,1.80
31.01.2010 16:00:00,42.43,792.00,56.00,311.00,16.00,1.40
31.01.2010 17:00:00,17.61,553.00,35.00,114.00,12.00,2.00
31.01.2010 18:00:00,0.00,0.00,0.00,0.00,5.00,0.60
31.01.2010 19:00:00,0.00,0.00,0.00,0.00,5.00,2.00
31.01.2010 20:00:00,0.00,0.00,0.00,0.00,3.00,4.00
31.01.2010 21:00:00,0.00,0.00,0.00,0.00,0.00,4.90
31.01.2010 22:00:00,0.00,0.00,0.00,0.00,-1.00,5.00
31.01.2010 23:00:00,0.00,0.00,0.00,0.00,-2.00,4.40
01.02.2010 00:00:00,0.00,0.00,0.00,0.00,-3.00,3.80
01.02.2010 01:00:00,0.00,0.00,0.00,0.00,-4.00,3.40
01.02.2010 02:00:00,0.00,0.00,0.00,0.00,-4.00,3.20
01.02.2010 03:00:00,0.00,0.00,0.00,0.00,-4.00,3.10
01.02.2010 04:00:00,0.00,0.00,0.00,0.00,-3.00,3.10
01.02.2010 05:00:00,0.00,0.00,0.00,0.00,-3.00,3.00
